duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender
2304,10:18.4,48:43.0,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,1734,Customer,1985,Female
2290,10:07.1,48:17.4,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,890,Subscriber,1989,Female
337,42:25.7,48:03.6,240,Haste St at Telegraph Ave,37.8660431,-122.2588044,246,Berkeley Civic Center,37.8690599,-122.270556,2376,Subscriber,1967,Male
160,45:19.5,48:00.1,204,55th St at Telegraph Ave,37.8401858,-122.2618225,174,Shattuck Ave at 51st St,37.8368013,-122.2640037,3579,Subscriber,1984,Male
504,39:12.9,47:36.9,120,Mission Dolores Park,37.7614205,-122.4264353,129,Harrison St at 20th St,37.758862,-122.412544,245,Subscriber,1962,Male
2220,10:25.2,47:25.8,186,Lakeside Dr at 14th St,37.8013189,-122.2626418,186,Lakeside Dr at 14th St,37.8013189,-122.2626418,872,Subscriber,1954,Male
923,31:23.7,46:47.6,124,19th St at Florida St,37.7604469,-122.410807,133,Valencia St at 22nd St,37.7552126,-122.4209752,2102,Customer,1962,Male
948,30:41.5,46:30.0,124,19th St at Florida St,37.7604469,-122.410807,133,Valencia St at 22nd St,37.7552126,-122.4209752,104,Subscriber,1959,Male
1070,28:13.8,46:03.9,127,Valencia St at 21st St,37.7567083,-122.421025,70,Central Ave at Fell St,37.77331088,-122.4442926,1039,Subscriber,1984,Male
899,30:31.2,45:30.8,124,19th St at Florida St,37.7604469,-122.410807,133,Valencia St at 22nd St,37.7552126,-122.4209752,1779,Subscriber,1965,Male
103,43:36.0,45:19.3,115,Jackson Playground,37.7650259,-122.3987734,114,Rhode Island St at 17th St,37.7644783,-122.4025701,2860,Subscriber,1978,Male
506,35:50.8,44:17.8,121,Mission Playground,37.7592103,-122.4213392,141,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,2651,Subscriber,1972,Female
430,37:06.6,44:16.8,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,63,Bryant St at 6th St,37.77591022,-122.402575,2321,Subscriber,1990,Male
434,37:00.8,44:15.0,115,Jackson Playground,37.7650259,-122.3987734,98,Valencia St at 16th St,37.765052,-122.4218661,1735,Subscriber,1973,Male
235,38:38.5,42:34.2,81,Berry St at 4th St,37.77588,-122.39317,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,2308,Subscriber,1947,Male
631,31:59.6,42:31.5,134,Valencia St at 24th St,37.7524278,-122.4206278,134,Valencia St at 24th St,37.7524278,-122.4206278,1090,Subscriber,1984,Female
1054,23:47.9,41:22.5,130,22nd St Caltrain Station,37.75736899,-122.3920566,134,Valencia St at 24th St,37.7524278,-122.4206278,1241,Subscriber,1988,Female
1045,23:53.7,41:18.9,130,22nd St Caltrain Station,37.75736899,-122.3920566,134,Valencia St at 24th St,37.7524278,-122.4206278,1658,Subscriber,1983,Male
60520,52:23.9,41:04.4,126,Esprit Park,37.7616343,-122.3906477,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,796,Subscriber,1979,Female
539,31:37.4,40:36.8,148,Horton St at 40th St,37.8297046,-122.2876102,230,14th St at Mandela Pkwy,37.8107432,-122.2914153,3598,Subscriber,1988,Female
1043,22:39.0,40:02.1,180,Telegraph Ave at 23rd St,37.8126783,-122.2687726,180,Telegraph Ave at 23rd St,37.8126783,-122.2687726,392,Subscriber,1980,Male
411,33:08.8,40:00.3,240,Haste St at Telegraph Ave,37.8660431,-122.2588044,246,Berkeley Civic Center,37.8690599,-122.270556,2279,Subscriber,1982,Male
257,34:09.1,38:26.5,195,Bay Pl at Vernon St,37.81231409,-122.2607785,180,Telegraph Ave at 23rd St,37.8126783,-122.2687726,2795,Subscriber,1960,Male
1434,14:30.6,38:25.1,130,22nd St Caltrain Station,37.75736899,-122.3920566,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,3121,Subscriber,1968,Male
711,26:09.7,38:01.5,99,Folsom St at 15th St,37.7670373,-122.4154425,25,Howard St at 2nd St,37.78752178,-122.3974049,3051,Subscriber,1992,Male
684,25:21.0,36:45.2,76,McCoppin St at Valencia St,37.77166246,-122.4224232,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,3496,Customer,1990,Female
683,25:14.3,36:37.7,76,McCoppin St at Valencia St,37.77166246,-122.4224232,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,1999,Customer,1990,Male
914,20:36.6,35:51.3,90,Townsend St at 7th St,37.771058,-122.402717,16,Steuart St at Market St,37.79413,-122.39443,2961,Subscriber,1982,Male
1694,07:16.7,35:31.0,110,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,62,Victoria Manalo Draves Park,37.77779057,-122.4064319,3300,Customer,,
1668,07:34.8,35:23.1,110,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,62,Victoria Manalo Draves Park,37.77779057,-122.4064319,3333,Customer,,
407,27:08.5,33:56.0,211,Broadway at 40th St,37.8277573,-122.2567156,158,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,1081,Subscriber,1985,Female
656,22:47.2,33:43.5,24,Spear St at Folsom St,37.7896767,-122.3904285,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,2610,Subscriber,1977,Male
277,28:58.7,33:36.6,122,19th St at Mission St,37.760299,-122.418892,112,Harrison St at 17th St,37.7638471,-122.4130036,2692,Subscriber,1986,Female
229,26:41.3,30:31.3,245,Downtown Berkeley BART,37.8703477,-122.2677637,247,Fulton St at Bancroft Way,37.8677892,-122.2658964,3474,Subscriber,1997,Female
2906,40:39.0,29:05.1,6,The Embarcadero at Sansome St,37.80477,-122.403234,284,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208,-122.4008757,3197,Customer,1981,Female
1006,11:46.0,28:33.0,146,30th St at San Jose Ave,37.7423139,-122.4231805,76,McCoppin St at Valencia St,37.77166246,-122.4224232,439,Customer,,
1005,11:46.9,28:32.8,146,30th St at San Jose Ave,37.7423139,-122.4231805,76,McCoppin St at Valencia St,37.77166246,-122.4224232,2157,Customer,,
960,11:55.1,27:56.0,146,30th St at San Jose Ave,37.7423139,-122.4231805,76,McCoppin St at Valencia St,37.77166246,-122.4224232,3617,Customer,,
698,16:01.1,27:39.9,200,2nd Ave at E 18th St,37.80021357,-122.2538102,181,Grand Ave at Webster St,37.8113768,-122.2651925,2989,Customer,1993,Male
2934,38:42.6,27:37.3,6,The Embarcadero at Sansome St,37.80477,-122.403234,284,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208,-122.4008757,88,Customer,1998,Male
2149,51:46.6,27:35.9,115,Jackson Playground,37.7650259,-122.3987734,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,3125,Subscriber,1988,Male
1547,01:38.5,27:25.9,70,Central Ave at Fell St,37.77331088,-122.4442926,284,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208,-122.4008757,1602,Customer,1980,Male
1529,01:48.2,27:17.5,70,Central Ave at Fell St,37.77331088,-122.4442926,284,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208,-122.4008757,2007,Customer,1981,Female
197,23:00.2,26:18.1,11,Davis St at Jackson St,37.79728,-122.398436,17,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,2005,Subscriber,1974,Female
1738,56:31.5,25:29.8,37,2nd St at Folsom St,37.78499973,-122.3959356,6,The Embarcadero at Sansome St,37.80477,-122.403234,2828,Customer,1988,Female
340,19:33.9,25:14.8,28,The Embarcadero at Bryant St,37.78716801,-122.3880979,16,Steuart St at Market St,37.79413,-122.39443,3374,Subscriber,1988,Female
249,20:28.1,24:37.9,295,William St at 10th St,37.3327938,-121.8759263,281,9th St at San Fernando,37.3383952,-121.8807965,967,Subscriber,1972,Male
1427,00:46.7,24:33.8,7,Frank H Ogawa Plaza,37.80456235,-122.2717381,213,32nd St at Adeline St,37.8238474,-122.2811926,2164,Customer,,
4989,01:17.6,24:27.2,186,Lakeside Dr at 14th St,37.8013189,-122.2626418,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,2501,Customer,,
5017,00:46.8,24:24.6,186,Lakeside Dr at 14th St,37.8013189,-122.2626418,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,3550,Customer,,
1303,02:39.3,24:22.6,7,Frank H Ogawa Plaza,37.80456235,-122.2717381,213,32nd St at Adeline St,37.8238474,-122.2811926,3352,Customer,,
464,15:18.3,23:03.1,121,Mission Playground,37.7592103,-122.4213392,76,McCoppin St at Valencia St,37.77166246,-122.4224232,3496,Customer,1990,Female
466,15:09.2,22:56.0,121,Mission Playground,37.7592103,-122.4213392,76,McCoppin St at Valencia St,37.77166246,-122.4224232,1999,Customer,1990,Male
874,07:45.1,22:19.5,74,Laguna St at Hayes St,37.77643482,-122.426244,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,1587,Subscriber,1959,Male
1868,50:52.5,22:01.3,70,Central Ave at Fell St,37.77331088,-122.4442926,127,Valencia St at 21st St,37.7567083,-122.421025,1039,Subscriber,1984,Male
314,14:41.0,19:55.2,58,Market St at 10th St,37.776619,-122.417385,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,2545,Subscriber,1979,Male
751,07:21.6,19:53.3,106,Sanchez St at 17th St,37.7632417,-122.4306746,89,Division St at Potrero Ave,37.76921786,-122.4076456,1181,Subscriber,1975,Male
317,14:32.9,19:50.0,58,Market St at 10th St,37.776619,-122.417385,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,671,Subscriber,1981,Female
423,12:28.9,19:32.0,24,Spear St at Folsom St,37.7896767,-122.3904285,30,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,2451,Subscriber,1984,Male
183,15:37.2,18:40.3,66,3rd St at Townsend St,37.77874161,-122.3927408,49,S Park St at 3rd St,37.7807601,-122.3949894,1691,Subscriber,1984,Male
1568,52:30.6,18:39.0,70,Central Ave at Fell St,37.77331088,-122.4442926,70,Central Ave at Fell St,37.77331088,-122.4442926,2818,Customer,1994,Female
1555,52:34.0,18:29.8,70,Central Ave at Fell St,37.77331088,-122.4442926,70,Central Ave at Fell St,37.77331088,-122.4442926,350,Customer,1991,Male
182,14:26.5,17:29.5,269,Telegraph Ave at Carleton St,37.8623199,-122.258801,267,Derby St at College Ave,37.8618037,-122.2535687,2437,Subscriber,1954,Male
412,08:31.4,15:23.5,53,Grove St at Divisadero,37.775946,-122.4377775,56,Koshland Park,37.77341397,-122.4273169,332,Subscriber,1965,Male
839,00:35.0,14:34.4,95,Sanchez St at 15th St,37.7662185,-122.4310597,122,19th St at Mission St,37.760299,-122.418892,3116,Subscriber,1987,Male
360,07:39.0,13:39.4,89,Division St at Potrero Ave,37.76921786,-122.4076456,115,Jackson Playground,37.7650259,-122.3987734,1259,Subscriber,1963,Male
173,09:18.1,12:11.7,321,5th at Folsom,37.7801457,-122.4030709,5,Powell St BART Station (Market St at 5th St),37.78389936,-122.4084449,2618,Subscriber,1984,Male
284,07:03.7,11:48.4,134,Valencia St at 24th St,37.7524278,-122.4206278,109,17th St at Valencia St,37.7633158,-122.4219039,2838,Subscriber,1959,Male
709,59:52.2,11:41.9,248,Telegraph Ave at Ashby Ave,37.8559558,-122.2597949,251,California St at University Ave,37.87055533,-122.2797203,3539,Subscriber,1985,Male
211,08:04.2,11:35.6,311,Paseo De San Antonio at 2nd St,37.333798,-121.886943,327,5th St at San Salvador St,37.33203868,-121.8817663,179,Subscriber,1974,Male
202,07:52.4,11:15.3,248,Telegraph Ave at Ashby Ave,37.8559558,-122.2597949,241,Ashby BART Station,37.8524766,-122.2702132,537,Subscriber,1993,Male
225,07:19.2,11:04.6,191,Market St at 40th St,37.8305452,-122.2739367,176,MacArthur BART Station,37.82840997,-122.2663146,2391,Subscriber,1970,Female
183,06:08.2,09:11.4,186,Lakeside Dr at 14th St,37.8013189,-122.2626418,163,Lake Merritt BART Station,37.7973195,-122.2653199,3093,Subscriber,1989,Male
312,03:58.7,09:11.4,89,Division St at Potrero Ave,37.76921786,-122.4076456,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,358,Subscriber,1975,Male
431,01:55.6,09:07.2,130,22nd St Caltrain Station,37.75736899,-122.3920566,81,Berry St at 4th St,37.77588,-122.39317,2308,Subscriber,1980,Male
972,52:16.7,08:29.7,6,The Embarcadero at Sansome St,37.80477,-122.403234,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,3725,Subscriber,1982,Female
955,52:24.8,08:19.9,6,The Embarcadero at Sansome St,37.80477,-122.403234,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,3181,Subscriber,1982,Male
659,56:30.7,07:30.6,53,Grove St at Divisadero,37.775946,-122.4377775,33,Golden Gate Ave at Hyde St,37.7816495,-122.4154077,1951,Subscriber,1988,Female
573,57:52.9,07:26.4,53,Grove St at Divisadero,37.775946,-122.4377775,33,Golden Gate Ave at Hyde St,37.7816495,-122.4154077,856,Subscriber,1991,Male
645,56:24.5,07:10.2,16,Steuart St at Market St,37.79413,-122.39443,66,3rd St at Townsend St,37.77874161,-122.3927408,690,Subscriber,1984,Male
240,03:08.1,07:09.0,180,Telegraph Ave at 23rd St,37.8126783,-122.2687726,195,Bay Pl at Vernon St,37.81231409,-122.2607785,2795,Subscriber,1960,Male
1564,40:37.6,06:42.1,98,Valencia St at 16th St,37.765052,-122.4218661,96,Dolores St at 15th St,37.7662102,-122.4266136,2985,Customer,1997,Male
1553,40:46.0,06:39.4,98,Valencia St at 16th St,37.765052,-122.4218661,96,Dolores St at 15th St,37.7662102,-122.4266136,2857,Customer,1995,Female
1591,40:06.3,06:38.2,98,Valencia St at 16th St,37.765052,-122.4218661,96,Dolores St at 15th St,37.7662102,-122.4266136,1073,Subscriber,1995,Male
302,01:03.4,06:06.0,223,16th St Mission BART Station 2,37.76476522,-122.420091,124,19th St at Florida St,37.7604469,-122.410807,2398,Subscriber,1969,Male
475,57:24.6,05:20.5,145,29th St at Church St,37.7436839,-122.4268059,145,29th St at Church St,37.7436839,-122.4268059,1278,Customer,,
4277,52:32.6,03:50.6,118,Eureka Valley Recreation Center,37.7591769,-122.4369431,6,The Embarcadero at Sansome St,37.80477,-122.403234,1586,Customer,,
357,57:04.4,03:02.1,145,29th St at Church St,37.7436839,-122.4268059,145,29th St at Church St,37.7436839,-122.4268059,3416,Customer,,
589,52:37.1,02:26.4,81,Berry St at 4th St,37.77588,-122.39317,45,5th St at Howard St,37.781752,-122.405127,2249,Customer,,
277,57:10.7,01:48.2,7,Frank H Ogawa Plaza,37.80456235,-122.2717381,202,Washington St at 8th St,37.8007544,-122.2748943,3217,Subscriber,1984,Male
248,56:59.1,01:07.4,270,Ninth St at Heinz Ave,37.8534894,-122.2894154,157,65th St at Hollis St,37.8467842,-122.2913761,3484,Subscriber,1964,Female
2603,17:41.7,01:05.0,16,Steuart St at Market St,37.79413,-122.39443,74,Laguna St at Hayes St,37.77643482,-122.426244,2348,Customer,,
2582,17:45.7,00:48.0,16,Steuart St at Market St,37.79413,-122.39443,74,Laguna St at Hayes St,37.77643482,-122.426244,96,Customer,,
471,52:49.4,00:40.8,211,Broadway at 40th St,37.8277573,-122.2567156,181,Grand Ave at Webster St,37.8113768,-122.2651925,2683,Subscriber,1982,Male
456,51:49.6,59:26.1,11,Davis St at Jackson St,37.79728,-122.398436,28,The Embarcadero at Bryant St,37.78716801,-122.3880979,1759,Subscriber,1956,Male
415,50:49.9,57:45.4,88,11th St at Bryant St,37.7700298,-122.4117258,58,Market St at 10th St,37.776619,-122.417385,3191,Subscriber,1971,Male
671,46:25.1,57:36.8,23,The Embarcadero at Steuart St,37.791464,-122.391034,81,Berry St at 4th St,37.77588,-122.39317,2035,Subscriber,1955,Male
656,46:31.7,57:27.8,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,3224,Subscriber,1981,Male
406,49:09.3,55:55.9,17,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,28,The Embarcadero at Bryant St,37.78716801,-122.3880979,974,Subscriber,1966,Male
811,41:35.7,55:07.1,85,Church St at Duboce Ave,37.7700831,-122.4291557,21,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,3340,Subscriber,1985,Male
513,44:07.6,52:41.5,197,El Embarcadero at Grand Ave,37.8088479,-122.2496799,186,Lakeside Dr at 14th St,37.8013189,-122.2626418,307,Subscriber,,
1310,29:02.9,50:53.5,120,Mission Dolores Park,37.7614205,-122.4264353,120,Mission Dolores Park,37.7614205,-122.4264353,2594,Customer,,
267,45:53.2,50:20.8,134,Valencia St at 24th St,37.7524278,-122.4206278,98,Valencia St at 16th St,37.765052,-122.4218661,3105,Subscriber,1982,Male
287,45:28.3,50:16.2,134,Valencia St at 24th St,37.7524278,-122.4206278,147,29th St at Tiffany Ave,37.7440667,-122.4214722,858,Subscriber,1982,Male
290,44:57.6,49:47.8,53,Grove St at Divisadero,37.775946,-122.4377775,70,Central Ave at Fell St,37.77331088,-122.4442926,3176,Customer,1994,Female
284,44:57.2,49:41.3,53,Grove St at Divisadero,37.775946,-122.4377775,70,Central Ave at Fell St,37.77331088,-122.4442926,2292,Customer,1991,Male
1234,28:55.5,49:29.6,120,Mission Dolores Park,37.7614205,-122.4264353,120,Mission Dolores Park,37.7614205,-122.4264353,2588,Customer,,
1183,29:34.6,49:17.8,120,Mission Dolores Park,37.7614205,-122.4264353,120,Mission Dolores Park,37.7614205,-122.4264353,2203,Customer,,
286,43:45.0,48:31.2,129,Harrison St at 20th St,37.758862,-122.412544,113,Franklin Square,37.764555,-122.410345,2337,Subscriber,1971,Male
372,42:06.5,48:18.9,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,89,Division St at Potrero Ave,37.76921786,-122.4076456,2329,Subscriber,1975,Male
1157,28:58.3,48:15.5,134,Valencia St at 24th St,37.7524278,-122.4206278,85,Church St at Duboce Ave,37.7700831,-122.4291557,1667,Customer,,
524,39:29.1,48:13.8,133,Valencia St at 22nd St,37.7552126,-122.4209752,105,16th St at Prosper St,37.764285,-122.4318042,1946,Customer,1991,Male
1733,17:32.8,46:26.8,200,2nd Ave at E 18th St,37.80021357,-122.2538102,200,2nd Ave at E 18th St,37.80021357,-122.2538102,1344,Subscriber,1990,Female
1782,16:43.1,46:25.9,200,2nd Ave at E 18th St,37.80021357,-122.2538102,200,2nd Ave at E 18th St,37.80021357,-122.2538102,2989,Subscriber,1989,Male
1440,22:12.8,46:13.5,259,Addison St at Fourth St,37.866249,-122.2993708,254,Vine St at Shattuck Ave,37.88022245,-122.2695923,2740,Customer,,
1410,22:30.3,46:00.6,259,Addison St at Fourth St,37.866249,-122.2993708,254,Vine St at Shattuck Ave,37.88022245,-122.2695923,2662,Customer,,
767,32:38.5,45:25.9,180,Telegraph Ave at 23rd St,37.8126783,-122.2687726,149,Emeryville Town Hall,37.8312752,-122.2856333,2607,Subscriber,1988,Female
307,38:29.3,43:36.7,124,19th St at Florida St,37.7604469,-122.410807,223,16th St Mission BART Station 2,37.76476522,-122.420091,2398,Subscriber,1969,Male
282,37:32.0,42:14.2,110,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,109,17th St at Valencia St,37.7633158,-122.4219039,657,Subscriber,1988,Female
583,32:00.8,41:44.6,105,16th St at Prosper St,37.764285,-122.4318042,58,Market St at 10th St,37.776619,-122.417385,2273,Subscriber,1973,Female
567,31:38.8,41:05.8,58,Market St at 10th St,37.776619,-122.417385,285,Webster St at O'Farrell St,37.78352084,-122.4311578,1319,Subscriber,1998,Male
157,38:10.5,40:47.7,66,3rd St at Townsend St,37.77874161,-122.3927408,81,Berry St at 4th St,37.77588,-122.39317,1275,Subscriber,1963,Male
579,30:55.8,40:35.0,81,Berry St at 4th St,37.77588,-122.39317,23,The Embarcadero at Steuart St,37.791464,-122.391034,2799,Subscriber,1982,Male
1787,10:02.7,39:49.7,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,28,The Embarcadero at Bryant St,37.78716801,-122.3880979,2127,Customer,1980,Female
209,36:16.9,39:46.3,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,81,Berry St at 4th St,37.77588,-122.39317,2664,Subscriber,1950,Female
308,34:22.9,39:31.7,157,65th St at Hollis St,37.8467842,-122.2913761,270,Ninth St at Heinz Ave,37.8534894,-122.2894154,3484,Subscriber,1964,Female
319,33:45.4,39:04.7,6,The Embarcadero at Sansome St,37.80477,-122.403234,11,Davis St at Jackson St,37.79728,-122.398436,1759,Subscriber,1956,Male
1053,20:32.8,38:06.4,158,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,274,Oregon St at Adeline St,37.8575672,-122.2675583,1765,Customer,1990,Female
1116,19:23.0,37:59.9,7,Frank H Ogawa Plaza,37.80456235,-122.2717381,182,19th Street BART Station,37.8090126,-122.2682473,3700,Subscriber,1968,Other
926,21:07.7,36:33.9,270,Ninth St at Heinz Ave,37.8534894,-122.2894154,251,California St at University Ave,37.87055533,-122.2797203,1297,Customer,,
625,25:13.8,35:39.2,53,Grove St at Divisadero,37.775946,-122.4377775,120,Mission Dolores Park,37.7614205,-122.4264353,2269,Subscriber,1968,Male
381,28:52.5,35:14.5,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,6,The Embarcadero at Sansome St,37.80477,-122.403234,2629,Subscriber,1982,Female
504,26:42.5,35:07.3,121,Mission Playground,37.7592103,-122.4213392,147,29th St at Tiffany Ave,37.7440667,-122.4214722,2765,Subscriber,1985,Female
419,28:01.8,35:01.6,15,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,6,The Embarcadero at Sansome St,37.80477,-122.403234,2813,Subscriber,1982,Male
397,25:16.4,31:54.1,259,Addison St at Fourth St,37.866249,-122.2993708,263,Channing Way at San Pablo Ave,37.8628271,-122.2902305,160,Subscriber,1975,Male
2372,50:44.9,30:17.2,26,1st St at Folsom St,37.78729,-122.39438,78,Folsom St at 9th St,37.7737172,-122.4116467,398,Customer,,
2268,52:22.6,30:11.5,26,1st St at Folsom St,37.78729,-122.39438,78,Folsom St at 9th St,37.7737172,-122.4116467,1668,Subscriber,1991,Male
326,24:39.2,30:05.2,3,Powell St BART Station (Market St at 4th St),37.78637527,-122.4049044,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,122,Subscriber,1972,Male
330,24:23.1,29:53.1,56,Koshland Park,37.77341397,-122.4273169,97,14th St at Mission St,37.7682646,-122.4201102,2089,Customer,,
222,25:17.2,28:59.6,76,McCoppin St at Valencia St,37.77166246,-122.4224232,58,Market St at 10th St,37.776619,-122.417385,1926,Subscriber,1964,Female
326,21:34.3,27:00.4,221,12th St at 6th Ave,37.7943532,-122.2538745,163,Lake Merritt BART Station,37.7973195,-122.2653199,513,Subscriber,1984,Male
316,21:33.8,26:49.9,86,Market St at Dolores St,37.7693053,-122.4268256,107,17th St at Dolores St,37.7630152,-122.4264968,3162,Customer,1990,Male
333,21:15.8,26:49.6,86,Market St at Dolores St,37.7693053,-122.4268256,107,17th St at Dolores St,37.7630152,-122.4264968,2685,Customer,1990,Female
289,21:24.1,26:13.3,200,2nd Ave at E 18th St,37.80021357,-122.2538102,163,Lake Merritt BART Station,37.7973195,-122.2653199,1434,Subscriber,1986,Male
1016,08:28.6,25:24.7,37,2nd St at Folsom St,37.78499973,-122.3959356,99,Folsom St at 15th St,37.7670373,-122.4154425,2415,Customer,1989,Female
1026,08:15.6,25:22.2,37,2nd St at Folsom St,37.78499973,-122.3959356,99,Folsom St at 15th St,37.7670373,-122.4154425,3019,Customer,1988,Male
318,20:03.6,25:22.1,115,Jackson Playground,37.7650259,-122.3987734,89,Division St at Potrero Ave,37.76921786,-122.4076456,1259,Subscriber,1963,Male
942,09:09.5,24:52.3,180,Telegraph Ave at 23rd St,37.8126783,-122.2687726,180,Telegraph Ave at 23rd St,37.8126783,-122.2687726,392,Subscriber,1980,Male
439,17:32.2,24:51.3,214,Market St at Brockhurst St,37.8233214,-122.2757325,176,MacArthur BART Station,37.82840997,-122.2663146,3064,Subscriber,1984,Male
125,22:38.7,24:43.8,163,Lake Merritt BART Station,37.7973195,-122.2653199,186,Lakeside Dr at 14th St,37.8013189,-122.2626418,3093,Subscriber,1989,Male
176,21:42.4,24:38.8,27,Beale St at Harrison St,37.7880593,-122.3918648,28,The Embarcadero at Bryant St,37.78716801,-122.3880979,2580,Subscriber,1985,Male
690,11:32.5,23:02.8,134,Valencia St at 24th St,37.7524278,-122.4206278,85,Church St at Duboce Ave,37.7700831,-122.4291557,1750,Subscriber,1978,Male
734,10:15.9,22:30.1,340,Harmon St at Adeline St,37.849735,-122.270582,213,32nd St at Adeline St,37.8238474,-122.2811926,1243,Subscriber,1986,Female
594,11:27.0,21:21.7,31,Raymond Kimbell Playground,37.78381271,-122.4345589,53,Grove St at Divisadero,37.775946,-122.4377775,3176,Customer,1994,Female
613,11:05.7,21:19.6,31,Raymond Kimbell Playground,37.78381271,-122.4345589,53,Grove St at Divisadero,37.775946,-122.4377775,2292,Customer,1991,Male
803,03:20.7,16:43.7,81,Berry St at 4th St,37.77588,-122.39317,23,The Embarcadero at Steuart St,37.791464,-122.391034,2522,Subscriber,1951,Male
1363,52:53.8,15:37.0,259,Addison St at Fourth St,37.866249,-122.2993708,259,Addison St at Fourth St,37.866249,-122.2993708,160,Customer,,
1356,52:51.7,15:27.8,259,Addison St at Fourth St,37.866249,-122.2993708,259,Addison St at Fourth St,37.866249,-122.2993708,2662,Customer,,
1510,48:20.7,13:31.7,157,65th St at Hollis St,37.8467842,-122.2913761,270,Ninth St at Heinz Ave,37.8534894,-122.2894154,1297,Customer,,
1301,50:36.1,12:17.1,37,2nd St at Folsom St,37.78499973,-122.3959356,28,The Embarcadero at Bryant St,37.78716801,-122.3880979,1489,Subscriber,1995,Male
1701,40:39.2,09:00.4,66,3rd St at Townsend St,37.77874161,-122.3927408,6,The Embarcadero at Sansome St,37.80477,-122.403234,2537,Customer,1959,Female
1721,39:48.7,08:30.4,66,3rd St at Townsend St,37.77874161,-122.3927408,6,The Embarcadero at Sansome St,37.80477,-122.403234,3197,Customer,1960,Male
238,04:03.1,08:01.6,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,3224,Subscriber,1981,Male
908,51:54.8,07:03.4,62,Victoria Manalo Draves Park,37.77779057,-122.4064319,58,Market St at 10th St,37.776619,-122.417385,3555,Subscriber,1990,Male
679,53:05.8,04:25.4,26,1st St at Folsom St,37.78729,-122.39438,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,1866,Customer,,
381,57:27.5,03:49.3,58,Market St at 10th St,37.776619,-122.417385,79,7th St at Brannan St,37.7734919,-122.4036725,1793,Subscriber,1986,Male
143,01:19.7,03:43.3,36,Folsom St at 3rd St,37.78383,-122.39887,26,1st St at Folsom St,37.78729,-122.39438,1060,Subscriber,1984,Male
992,44:36.2,01:08.3,93,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,88,11th St at Bryant St,37.7700298,-122.4117258,3033,Subscriber,1985,Female
2095,25:17.7,00:13.1,53,Grove St at Divisadero,37.775946,-122.4377775,70,Central Ave at Fell St,37.77331088,-122.4442926,1187,Customer,1964,Male
